# x y u(x,y) v(x,y)
-0.94 -0.25 0.0949695 7.46151e-05
-0.94 -0.24 0.09737 7.69095e-05
-0.94 -0.23 0.0996704 7.91274e-05
-0.94 -0.22 0.101871 8.12666e-05
-0.94 -0.21 0.103971 8.33251e-05
-0.94 -0.2 0.105972 8.5301e-05
-0.94 -0.19 0.107872 8.71921e-05
-0.94 -0.18 0.109673 8.89968e-05
-0.94 -0.17 0.111374 9.07133e-05
-0.94 -0.16 0.112974 9.23398e-05
-0.94 -0.15 0.114475 9.38749e-05
-0.94 -0.14 0.115875 9.5317e-05
-0.94 -0.13 0.117176 9.66647e-05
-0.94 -0.12 0.118376 9.79168e-05
-0.94 -0.11 0.119477 9.9072e-05
-0.94 -0.1 0.120478 0.000100129
-0.94 -0.09 0.121378 0.000101087
-0.94 -0.08 0.122179 0.000101946
-0.94 -0.07 0.122879 0.000102703
-0.94 -0.06 0.12348 0.000103359
-0.94 -0.05 0.123981 0.000103913
-0.94 -0.04 0.124381 0.000104364
-0.94 -0.03 0.124682 0.000104713
-0.94 -0.02 0.124882 0.000104957
-0.94 -0.01 0.124983 0.000105099
-0.94 0 0.124984 0.000105136
-0.94 0.01 0.124884 0.00010507
-0.94 0.02 0.124685 0.0001049
-0.94 0.03 0.124386 0.000104626
-0.94 0.04 0.123986 0.00010425
-0.94 0.05 0.123487 0.00010377
-0.94 0.06 0.122887 0.000103189
-0.94 0.07 0.122188 0.000102505
-0.94 0.08 0.121389 0.000101721
-0.94 0.09 0.120489 0.000100836
-0.94 0.1 0.11949 9.98522e-05
-0.94 0.11 0.11839 9.87699e-05
-0.94 0.12 0.117191 9.75904e-05
-0.94 0.13 0.115892 9.63148e-05
-0.94 0.14 0.114492 9.49444e-05
-0.94 0.15 0.112993 9.34806e-05
-0.94 0.16 0.111393 9.19249e-05
-0.94 0.17 0.109694 9.02788e-05
-0.94 0.18 0.107894 8.8544e-05
-0.94 0.19 0.105995 8.67222e-05
-0.94 0.2 0.103995 8.48153e-05
-0.94 0.21 0.101896 8.28251e-05
-0.94 0.22 0.0996963 8.07537e-05
-0.94 0.23 0.0973968 7.86031e-05
-0.94 0.24 0.0949972 7.63754e-05
-0.94 0.25 0.0924976 7.4073e-05
-0.94 0.26 0.0898981 7.16981e-05
-0.94 0.27 0.0871985 6.92531e-05
-0.94 0.28 0.0843989 6.67403e-05
-0.94 0.29 0.0814992 6.41625e-05
-0.94 0.3 0.0784996 6.1522e-05
-0.94 0.31 0.0753999 5.88217e-05
-0.94 0.32 0.0722003 5.60641e-05
-0.94 0.33 0.0689006 5.3252e-05
-0.94 0.34 0.0655009 5.03882e-05
-0.94 0.35 0.0620012 4.74757e-05
-0.94 0.36 0.0584014 4.45172e-05
-0.94 0.37 0.0547017 4.15158e-05
-0.94 0.38 0.0509019 3.84745e-05
-0.94 0.39 0.0470021 3.53963e-05
-0.94 0.4 0.0430023 3.22843e-05
-0.94 0.41 0.0389024 2.91415e-05
-0.94 0.42 0.0347026 2.59712e-05
-0.94 0.43 0.0304027 2.27765e-05
-0.94 0.44 0.0260028 1.95606e-05
-0.94 0.45 0.0215029 1.63266e-05
-0.94 0.46 0.016903 1.30779e-05
-0.94 0.47 0.012203 9.81758e-06
-0.94 0.48 0.00740306 6.549e-06
-0.94 0.49 0.00250307 3.27539e-06

-0.93 -0.5 0.00245994 -0
-0.93 -0.49 0.00735998 3.32433e-06
-0.93 -0.48 0.01216 6.64393e-06
-0.93 -0.47 0.0168601 9.95554e-06
-0.93 -0.46 0.0214602 1.32559e-05
-0.93 -0.45 0.0259603 1.65419e-05
-0.93 -0.44 0.0303605 1.98102e-05
-0.93 -0.43 0.0346607 2.30576e-05
-0.93 -0.42 0.0388608 2.6281e-05
-0.93 -0.41 0.0429611 2.94773e-05
-0.93 -0.4 0.0469613 3.26433e-05
-0.93 -0.39 0.0508615 3.57758e-05
-0.93 -0.38 0.0546618 3.8872e-05
-0.93 -0.37 0.0583621 4.19287e-05
-0.93 -0.36 0.0619624 4.4943e-05
-0.93 -0.35 0.0654628 4.79119e-05
-0.93 -0.34 0.0688631 5.08325e-05
-0.93 -0.33 0.0721635 5.37021e-05
-0.93 -0.32 0.0753639 5.65177e-05
-0.93 -0.31 0.0784643 5.92767e-05
-0.93 -0.3 0.0814648 6.19764e-05
-0.93 -0.29 0.0843652 6.46141e-05
-0.93 -0.28 0.0871657 6.71872e-05
-0.93 -0.27 0.0898662 6.96934e-05
-0.93 -0.26 0.0924667 7.21301e-05
-0.93 -0.25 0.0949672 7.44949e-05
-0.93 -0.24 0.0973678 7.67856e-05
-0.93 -0.23 0.0996683 7.9e-05
-0.93 -0.22 0.101869 8.11358e-05
-0.93 -0.21 0.103969 8.3191e-05
-0.93 -0.2 0.10597 8.51636e-05
-0.93 -0.19 0.107871 8.70518e-05
-0.93 -0.18 0.109671 8.88535e-05
-0.93 -0.17 0.111372 9.05672e-05
-0.93 -0.16 0.112973 9.21912e-05
-0.93 -0.15 0.114473 9.37238e-05
-0.93 -0.14 0.115874 9.51636e-05
-0.93 -0.13 0.117175 9.65092e-05
-0.93 -0.12 0.118375 9.77592e-05
-0.93 -0.11 0.119476 9.89126e-05
-0.93 -0.1 0.120477 9.99681e-05
-0.93 -0.09 0.121377 0.000100925
-0.93 -0.08 0.122178 0.000101782
-0.93 -0.07 0.122879 0.000102538
-0.93 -0.06 0.123479 0.000103193
-0.93 -0.05 0.12398 0.000103746
-0.93 -0.04 0.124381 0.000104196
-0.93 -0.03 0.124682 0.000104544
-0.93 -0.02 0.124882 0.000104788
-0.93 -0.01 0.124983 0.000104929
-0.93 0 0.124984 0.000104967
-0.93 0.01 0.124885 0.000104901
-0.93 0.02 0.124685 0.000104731
-0.93 0.03 0.124386 0.000104458
-0.93 0.04 0.123987 0.000104082
-0.93 0.05 0.123487 0.000103603
-0.93 0.06 0.122888 0.000103023
-0.93 0.07 0.122189 0.00010234
-0.93 0.08 0.12139 0.000101557
-0.93 0.09 0.12049 0.000100674
-0.93 0.1 0.119491 9.96914e-05
-0.93 0.11 0.118392 9.86108e-05
-0.93 0.12 0.117192 9.74332e-05
-0.93 0.13 0.115893 9.61596e-05
-0.93 0.14 0.114494 9.47914e-05
-0.93 0.15 0.112994 9.333e-05
-0.93 0.16 0.111395 9.17768e-05
-0.93 0.17 0.109696 9.01333e-05
-0.93 0.18 0.107896 8.84013e-05
-0.93 0.19 0.105997 8.65825e-05
-0.93 0.2 0.103997 8.46786e-05
-0.93 0.21 0.101898 8.26916e-05
-0.93 0.22 0.0996984 8.06235e-05
-0.93 0.23 0.097399 7.84763e-05
-0.93 0.24 0.0949995 7.62523e-05
-0.93 0.25 0.0925 7.39536e-05
-0.93 0.26 0.0899005 7.15824e-05
-0.93 0.27 0.087201 6.91413e-05
-0.93 0.28 0.0844014 6.66327e-05
-0.93 0.29 0.0815019 6.4059e-05
-0.93 0.3 0.0785023 6.14228e-05
-0.93 0.31 0.0754027 5.87267e-05
-0.93 0.32 0.0722031 5.59736e-05
-0.93 0.33 0.0689035 5.3166e-05
-0.93 0.34 0.0655038 5.03069e-05
-0.93 0.35 0.0620041 4.7399e-05
-0.93 0.36 0.0584044 4.44454e-05
-0.93 0.37 0.0547047 4.14488e-05
-0.93 0.38 0.050905 3.84124e-05
-0.93 0.39 0.0470052 3.53392e-05
-0.93 0.4 0.0430054 3.22322e-05
-0.93 0.41 0.0389056 2.90945e-05
-0.93 0.42 0.0347058 2.59293e-05
-0.93 0.43 0.0304059 2.27397e-05
-0.93 0.44 0.0260061 1.9529e-05
-0.93 0.45 0.0215062 1.63002e-05
-0.93 0.46 0.0169062 1.30567e-05
-0.93 0.47 0.0122063 9.80172e-06
-0.93 0.48 0.00740633 6.53843e-06
-0.93 0.49 0.00250634 3.2701e-06

-0.92 -0.5 0.00245662 -0
-0.92 -0.49 0.00735666 3.31842e-06
-0.92 -0.48 0.0121567 6.63212e-06
-0.92 -0.47 0.0168568 9.93785e-06
-0.92 -0.46 0.0214569 1.32324e-05
-0.92 -0.45 0.0259571 1.65125e-05
-0.92 -0.44 0.0303572 1.9775e-05
-0.92 -0.43 0.0346574 2.30167e-05
-0.92 -0.42 0.0388576 2.62344e-05
-0.92 -0.41 0.0429579 2.94249e-05
-0.92 -0.4 0.0469582 3.25853e-05
-0.92 -0.39 0.0508585 3.57123e-05
-0.92 -0.38 0.0546588 3.8803e-05
-0.92 -0.37 0.0583591 4.18543e-05
-0.92 -0.36 0.0619595 4.48632e-05
-0.92 -0.35 0.0654599 4.78268e-05
-0.92 -0.34 0.0688603 5.07423e-05
-0.92 -0.33 0.0721607 5.36067e-05
-0.92 -0.32 0.0753612 5.64174e-05
-0.92 -0.31 0.0784616 5.91715e-05
-0.92 -0.3 0.0814621 6.18664e-05
-0.92 -0.29 0.0843627 6.44994e-05
-0.92 -0.28 0.0871632 6.7068e-05
-0.92 -0.27 0.0898638 6.95697e-05
-0.92 -0.26 0.0924643 7.20021e-05
-0.92 -0.25 0.0949649 7.43627e-05
-0.92 -0.24 0.0973655 7.66494e-05
-0.92 -0.23 0.0996662 7.88598e-05
-0.92 -0.22 0.101867 8.09918e-05
-0.92 -0.21 0.103967 8.30434e-05
-0.92 -0.2 0.105968 8.50126e-05
-0.92 -0.19 0.107869 8.68974e-05
-0.92 -0.18 0.10967 8.8696e-05
-0.92 -0.17 0.11137 9.04066e-05
-0.92 -0.16 0.112971 9.20277e-05
-0.92 -0.15 0.114472 9.35576e-05
-0.92 -0.14 0.115873 9.49948e-05
-0.92 -0.13 0.117173 9.6338e-05
-0.92 -0.12 0.118374 9.75859e-05
-0.92 -0.11 0.119475 9.87372e-05
-0.92 -0.1 0.120476 9.97909e-05
-0.92 -0.09 0.121376 0.000100746
-0.92 -0.08 0.122177 0.000101601
-0.92 -0.07 0.122878 0.000102356
-0.92 -0.06 0.123479 0.00010301
-0.92 -0.05 0.12398 0.000103562
-0.92 -0.04 0.124381 0.000104012
-0.92 -0.03 0.124681 0.000104359
-0.92 -0.02 0.124882 0.000104603
-0.92 -0.01 0.124983 0.000104743
-0.92 0 0.124984 0.000104781
-0.92 0.01 0.124885 0.000104715
-0.92 0.02 0.124686 0.000104545
-0.92 0.03 0.124386 0.000104273
-0.92 0.04 0.123987 0.000103897
-0.92 0.05 0.123488 0.00010342
-0.92 0.06 0.122889 0.00010284
-0.92 0.07 0.12219 0.000102159
-0.92 0.08 0.12139 0.000101377
-0.92 0.09 0.120491 0.000100495
-0.92 0.1 0.119492 9.95145e-05
-0.92 0.11 0.118393 9.84359e-05
-0.92 0.12 0.117194 9.72603e-05
-0.92 0.13 0.115894 9.5989e-05
-0.92 0.14 0.114495 9.46232e-05
-0.92 0.15 0.112996 9.31643e-05
-0.92 0.16 0.111397 9.16139e-05
-0.92 0.17 0.109697 8.99733e-05
-0.92 0.18 0.107898 8.82444e-05
-0.92 0.19 0.105999 8.64287e-05
-0.92 0.2 0.103999 8.45282e-05
-0.92 0.21 0.1019 8.25448e-05
-0.92 0.22 0.0997006 8.04803e-05
-0.92 0.23 0.0974012 7.8337e-05
-0.92 0.24 0.0950018 7.61168e-05
-0.92 0.25 0.0925024 7.38222e-05
-0.92 0.26 0.0899029 7.14553e-05
-0.92 0.27 0.0872035 6.90185e-05
-0.92 0.28 0.084404 6.65143e-05
-0.92 0.29 0.0815045 6.39451e-05
-0.92 0.3 0.078505 6.13136e-05
-0.92 0.31 0.0754055 5.86224e-05
-0.92 0.32 0.0722059 5.58741e-05
-0.92 0.33 0.0689063 5.30715e-05
-0.92 0.34 0.0655067 5.02175e-05
-0.92 0.35 0.0620071 4.73148e-05
-0.92 0.36 0.0584074 4.43663e-05
-0.92 0.37 0.0547077 4.13751e-05
-0.92 0.38 0.050908 3.83441e-05
-0.92 0.39 0.0470083 3.52763e-05
-0.92 0.4 0.0430085 3.21748e-05
-0.92 0.41 0.0389088 2.90427e-05
-0.92 0.42 0.034709 2.58832e-05
-0.92 0.43 0.0304091 2.26993e-05
-0.92 0.44 0.0260093 1.94942e-05
-0.92 0.45 0.0215094 1.62712e-05
-0.92 0.46 0.0169095 1.30335e-05
-0.92 0.47 0.0122096 9.78429e-06
-0.92 0.48 0.0074096 6.5268e-06
-0.92 0.49 0.00250961 3.26428e-06

-0.91 -0.5 0.0024533 -0
-0.91 -0.49 0.00735334 3.31198e-06
-0.91 -0.48 0.0121534 6.61925e-06
-0.91 -0.47 0.0168535 9.91856e-06
-0.91 -0.46 0.0214536 1.32067e-05
-0.91 -0.45 0.0259538 1.64804e-05
-0.91 -0.44 0.030354 1.97366e-05
-0.91 -0.43 0.0346542 2.2972e-05
-0.91 -0.42 0.0388545 2.61834e-05
-0.91 -0.41 0.0429547 2.93678e-05
-0.91 -0.4 0.046955 3.25221e-05
-0.91 -0.39 0.0508554 3.5643e-05
-0.91 -0.38 0.0546557 3.87277e-05
-0.91 -0.37 0.0583561 4.17731e-05
-0.91 -0.36 0.0619565 4.47762e-05
-0.91 -0.35 0.0654569 4.77341e-05
-0.91 -0.34 0.0688574 5.06439e-05
-0.91 -0.33 0.0721579 5.35028e-05
-0.91 -0.32 0.0753584 5.6308e-05
-0.91 -0.31 0.0784589 5.90568e-05
-0.91 -0.3 0.0814595 6.17464e-05
-0.91 -0.29 0.0843601 6.43744e-05
-0.91 -0.28 0.0871607 6.6938e-05
-0.91 -0.27 0.0898613 6.94349e-05
-0.91 -0.26 0.092462 7.18626e-05
-0.91 -0.25 0.0949626 7.42186e-05
-0.91 -0.24 0.0973633 7.65009e-05
-0.91 -0.23 0.099664 7.8707e-05
-0.91 -0.22 0.101865 8.08349e-05
-0.91 -0.21 0.103966 8.28826e-05
-0.91 -0.2 0.105966 8.48479e-05
-0.91 -0.19 0.107867 8.6729e-05
-0.91 -0.18 0.109668 8.85242e-05
-0.91 -0.17 0.111369 9.02315e-05
-0.91 -0.16 0.112969 9.18494e-05
-0.91 -0.15 0.11447 9.33764e-05
-0.91 -0.14 0.115871 9.48109e-05
-0.91 -0.13 0.117172 9.61515e-05
-0.91 -0.12 0.118373 9.73969e-05
-0.91 -0.11 0.119474 9.8546e-05
-0.91 -0.1 0.120475 9.95976e-05
-0.91 -0.09 0.121376 0.000100551
-0.91 -0.08 0.122177 0.000101404
-0.91 -0.07 0.122877 0.000102158
-0.91 -0.06 0.123478 0.00010281
-0.91 -0.05 0.123979 0.000103361
-0.91 -0.04 0.12438 0.00010381
-0.91 -0.03 0.124681 0.000104157
-0.91 -0.02 0.124882 0.0001044
-0.91 -0.01 0.124983 0.000104541
-0.91 0 0.124984 0.000104578
-0.91 0.01 0.124885 0.000104512
-0.91 0.02 0.124686 0.000104343
-0.91 0.03 0.124387 0.000104071
-0.91 0.04 0.123988 0.000103696
-0.91 0.05 0.123489 0.000103219
-0.91 0.06 0.122889 0.000102641
-0.91 0.07 0.12219 0.000101961
-0.91 0.08 0.121391 0.000101181
-0.91 0.09 0.120492 0.000100301
-0.91 0.1 0.119493 9.93218e-05
-0.91 0.11 0.118394 9.82452e-05
-0.91 0.12 0.117195 9.70718e-05
-0.91 0.13 0.115896 9.5803e-05
-0.91 0.14 0.114497 9.44398e-05
-0.91 0.15 0.112997 9.29838e-05
-0.91 0.16 0.111398 9.14363e-05
-0.91 0.17 0.109699 8.97989e-05
-0.91 0.18 0.1079 8.80733e-05
-0.91 0.19 0.106001 8.62612e-05
-0.91 0.2 0.104001 8.43644e-05
-0.91 0.21 0.101902 8.23847e-05
-0.91 0.22 0.0997027 8.03243e-05
-0.91 0.23 0.0974034 7.81851e-05
-0.91 0.24 0.0950041 7.59692e-05
-0.91 0.25 0.0925048 7.3679e-05
-0.91 0.26 0.0899054 7.13167e-05
-0.91 0.27 0.087206 6.88846e-05
-0.91 0.28 0.0844066 6.63853e-05
-0.91 0.29 0.0815071 6.38211e-05
-0.91 0.3 0.0785077 6.11947e-05
-0.91 0.31 0.0754082 5.85086e-05
-0.91 0.32 0.0722087 5.57657e-05
-0.91 0.33 0.0689092 5.29685e-05
-0.91 0.34 0.0655096 5.012e-05
-0.91 0.35 0.06201 4.72229e-05
-0.91 0.36 0.0584104 4.42802e-05
-0.91 0.37 0.0547108 4.12948e-05
-0.91 0.38 0.0509111 3.82697e-05
-0.91 0.39 0.0470114 3.52078e-05
-0.91 0.4 0.0430117 3.21124e-05
-0.91 0.41 0.0389119 2.89864e-05
-0.91 0.42 0.0347121 2.58329e-05
-0.91 0.43 0.0304123 2.26552e-05
-0.91 0.44 0.0260125 1.94564e-05
-0.91 0.45 0.0215126 1.62397e-05
-0.91 0.46 0.0169127 1.30082e-05
-0.91 0.47 0.0122128 9.7653e-06
-0.91 0.48 0.00741286 6.51413e-06
-0.91 0.49 0.00251288 3.25795e-06

-0.9 -0.5 0.00244999 -0
-0.9 -0.49 0.00735004 3.30501e-06
-0.9 -0.48 0.0121501 6.60532e-06
-0.9 -0.47 0.0168502 9.89769e-06
-0.9 -0.46 0.0214504 1.31789e-05
-0.9 -0.45 0.0259506 1.64458e-05
-0.9 -0.44 0.0303508 1.96951e-05
-0.9 -0.43 0.034651 2.29237e-05
-0.9 -0.42 0.0388513 2.61284e-05
-0.9 -0.41 0.0429516 2.93061e-05
-0.9 -0.4 0.0469519 3.24537e-05
-0.9 -0.39 0.0508523 3.55681e-05
-0.9 -0.38 0.0546527 3.86463e-05
-0.9 -0.37 0.0583531 4.16852e-05
-0.9 -0.36 0.0619536 4.4682e-05
-0.9 -0.35 0.065454 4.76337e-05
-0.9 -0.34 0.0688546 5.05374e-05
-0.9 -0.33 0.0721551 5.33903e-05
-0.9 -0.32 0.0753557 5.61896e-05
-0.9 -0.31 0.0784563 5.89326e-05
-0.9 -0.3 0.0814569 6.16167e-05
-0.9 -0.29 0.0843575 6.42391e-05
-0.9 -0.28 0.0871582 6.67974e-05
-0.9 -0.27 0.0898589 6.9289e-05
-0.9 -0.26 0.0924596 7.17116e-05
-0.9 -0.25 0.0949604 7.40627e-05
-0.9 -0.24 0.0973611 7.63402e-05
-0.9 -0.23 0.0996619 7.85417e-05
-0.9 -0.22 0.101863 8.06651e-05
-0.9 -0.21 0.103964 8.27085e-05
-0.9 -0.2 0.105964 8.46697e-05
-0.9 -0.19 0.107865 8.65469e-05
-0.9 -0.18 0.109666 8.83383e-05
-0.9 -0.17 0.111367 9.0042e-05
-0.9 -0.16 0.112968 9.16566e-05
-0.9 -0.15 0.114469 9.31803e-05
-0.9 -0.14 0.11587 9.46118e-05
-0.9 -0.13 0.117171 9.59496e-05
-0.9 -0.12 0.118372 9.71924e-05
-0.9 -0.11 0.119473 9.83391e-05
-0.9 -0.1 0.120474 9.93885e-05
-0.9 -0.09 0.121375 0.00010034
-0.9 -0.08 0.122176 0.000101192
-0.9 -0.07 0.122877 0.000101943
-0.9 -0.06 0.123478 0.000102595
-0.9 -0.05 0.123979 0.000103144
-0.9 -0.04 0.12438 0.000103592
-0.9 -0.03 0.124681 0.000103938
-0.9 -0.02 0.124882 0.000104181
-0.9 -0.01 0.124983 0.000104321
-0.9 0 0.124984 0.000104358
-0.9 0.01 0.124885 0.000104292
-0.9 0.02 0.124686 0.000104124
-0.9 0.03 0.124387 0.000103852
-0.9 0.04 0.123988 0.000103478
-0.9 0.05 0.123489 0.000103003
-0.9 0.06 0.12289 0.000102425
-0.9 0.07 0.122191 0.000101747
-0.9 0.08 0.121392 0.000100968
-0.9 0.09 0.120493 0.00010009
-0.9 0.1 0.119494 9.91132e-05
-0.9 0.11 0.118395 9.80388e-05
-0.9 0.12 0.117196 9.6868e-05
-0.9 0.13 0.115897 9.56018e-05
-0.9 0.14 0.114498 9.42415e-05
-0.9 0.15 0.112999 9.27885e-05
-0.9 0.16 0.1114 9.12442e-05
-0.9 0.17 0.109701 8.96103e-05
-0.9 0.18 0.107902 8.78883e-05
-0.9 0.19 0.106002 8.608e-05
-0.9 0.2 0.104003 8.41871e-05
-0.9 0.21 0.101904 8.22116e-05
-0.9 0.22 0.0997049 8.01555e-05
-0.9 0.23 0.0974056 7.80207e-05
-0.9 0.24 0.0950064 7.58096e-05
-0.9 0.25 0.0925071 7.35242e-05
-0.9 0.26 0.0899078 7.11668e-05
-0.9 0.27 0.0872085 6.87398e-05
-0.9 0.28 0.0844091 6.62457e-05
-0.9 0.29 0.0815098 6.36869e-05
-0.9 0.3 0.0785104 6.1066e-05
-0.9 0.31 0.0754109 5.83856e-05
-0.9 0.32 0.0722115 5.56484e-05
-0.9 0.33 0.068912 5.28571e-05
-0.9 0.34 0.0655125 5.00146e-05
-0.9 0.35 0.062013 4.71236e-05
-0.9 0.36 0.0584134 4.41871e-05
-0.9 0.37 0.0547138 4.1208e-05
-0.9 0.38 0.0509142 3.81892e-05
-0.9 0.39 0.0470145 3.51338e-05
-0.9 0.4 0.0430148 3.20448e-05
-0.9 0.41 0.0389151 2.89254e-05
-0.9 0.42 0.0347153 2.57786e-05
-0.9 0.43 0.0304155 2.26075e-05
-0.9 0.44 0.0260157 1.94155e-05
-0.9 0.45 0.0215159 1.62055e-05
-0.9 0.46 0.016916 1.29809e-05
-0.9 0.47 0.0122161 9.74475e-06
-0.9 0.48 0.00741612 6.50042e-06
-0.9 0.49 0.00251613 3.25109e-06

-0.89 -0.5 0.00244668 -0
-0.89 -0.49 0.00734674 3.29752e-06
-0.89 -0.48 0.0121468 6.59034e-06
-0.89 -0.47 0.0168469 9.87525e-06
-0.89 -0.46 0.0214471 1.3149e-05
-0.89 -0.45 0.0259473 1.64085e-05
-0.89 -0.44 0.0303475 1.96504e-05
-0.89 -0.43 0.0346478 2.28717e-05
-0.89 -0.42 0.0388481 2.60691e-05
-0.89 -0.41 0.0429484 2.92396e-05
-0.89 -0.4 0.0469488 3.23801e-05
-0.89 -0.39 0.0508492 3.54875e-05
-0.89 -0.38 0.0546496 3.85587e-05
-0.89 -0.37 0.0583501 4.15908e-05
-0.89 -0.36 0.0619506 4.45808e-05
-0.89 -0.35 0.0654511 4.75258e-05
-0.89 -0.34 0.0688517 5.04229e-05
-0.89 -0.33 0.0721523 5.32694e-05
-0.89 -0.32 0.0753529 5.60624e-05
-0.89 -0.31 0.0784536 5.87992e-05
-0.89 -0.3 0.0814543 6.14771e-05
-0.89 -0.29 0.084355 6.40936e-05
-0.89 -0.28 0.0871557 6.66461e-05
-0.89 -0.27 0.0898565 6.91321e-05
-0.89 -0.26 0.0924573 7.15492e-05
-0.89 -0.25 0.0949581 7.38951e-05
-0.89 -0.24 0.0973589 7.61674e-05
-0.89 -0.23 0.0996598 7.83639e-05
-0.89 -0.22 0.101861 8.04826e-05
-0.89 -0.21 0.103962 8.25213e-05
-0.89 -0.2 0.105963 8.44781e-05
-0.89 -0.19 0.107863 8.63511e-05
-0.89 -0.18 0.109664 8.81384e-05
-0.89 -0.17 0.111365 8.98383e-05
-0.89 -0.16 0.112966 9.14492e-05
-0.89 -0.15 0.114467 9.29695e-05
-0.89 -0.14 0.115868 9.43978e-05
-0.89 -0.13 0.11717 9.57325e-05
-0.89 -0.12 0.118371 9.69726e-05
-0.89 -0.11 0.119472 9.81167e-05
-0.89 -0.1 0.120473 9.91637e-05
-0.89 -0.09 0.121374 0.000100113
-0.89 -0.08 0.122175 0.000100963
-0.89 -0.07 0.122876 0.000101713
-0.89 -0.06 0.123477 0.000102363
-0.89 -0.05 0.123978 0.000102911
-0.89 -0.04 0.12438 0.000103358
-0.89 -0.03 0.124681 0.000103703
-0.89 -0.02 0.124882 0.000103945
-0.89 -0.01 0.124983 0.000104085
-0.89 0 0.124984 0.000104122
-0.89 0.01 0.124885 0.000104057
-0.89 0.02 0.124686 0.000103888
-0.89 0.03 0.124387 0.000103617
-0.89 0.04 0.123989 0.000103244
-0.89 0.05 0.12349 0.00010277
-0.89 0.06 0.122891 0.000102193
-0.89 0.07 0.122192 0.000101517
-0.89 0.08 0.121393 0.00010074
-0.89 0.09 0.120494 9.98635e-05
-0.89 0.1 0.119495 9.88889e-05
-0.89 0.11 0.118396 9.7817e-05
-0.89 0.12 0.117197 9.66488e-05
-0.89 0.13 0.115898 9.53854e-05
-0.89 0.14 0.114499 9.40282e-05
-0.89 0.15 0.113 9.25785e-05
-0.89 0.16 0.111401 9.10377e-05
-0.89 0.17 0.109702 8.94075e-05
-0.89 0.18 0.107903 8.76894e-05
-0.89 0.19 0.106004 8.58851e-05
-0.89 0.2 0.104005 8.39965e-05
-0.89 0.21 0.101906 8.20255e-05
-0.89 0.22 0.099707 7.9974e-05
-0.89 0.23 0.0974079 7.78441e-05
-0.89 0.24 0.0950087 7.56379e-05
-0.89 0.25 0.0925095 7.33577e-05
-0.89 0.26 0.0899102 7.10056e-05
-0.89 0.27 0.087211 6.85842e-05
-0.89 0.28 0.0844117 6.60957e-05
-0.89 0.29 0.0815124 6.35427e-05
-0.89 0.3 0.0785131 6.09277e-05
-0.89 0.31 0.0754137 5.82534e-05
-0.89 0.32 0.0722143 5.55224e-05
-0.89 0.33 0.0689149 5.27374e-05
-0.89 0.34 0.0655154 4.99013e-05
-0.89 0.35 0.0620159 4.70169e-05
-0.89 0.36 0.0584164 4.4087e-05
-0.89 0.37 0.0547168 4.11146e-05
-0.89 0.38 0.0509172 3.81027e-05
-0.89 0.39 0.0470176 3.50542e-05
-0.89 0.4 0.0430179 3.19722e-05
-0.89 0.41 0.0389182 2.88598e-05
-0.89 0.42 0.0347185 2.57202e-05
-0.89 0.43 0.0304187 2.25563e-05
-0.89 0.44 0.0260189 1.93715e-05
-0.89 0.45 0.0215191 1.61688e-05
-0.89 0.46 0.0169192 1.29514e-05
-0.89 0.47 0.0122193 9.72267e-06
-0.89 0.48 0.00741937 6.48569e-06
-0.89 0.49 0.00251939 3.24373e-06

-0.88 -0.5 0.00244339 -0
-0.88 -0.49 0.00734344 3.2895e-06
-0.88 -0.48 0.0121435 6.57433e-06
-0.88 -0.47 0.0168437 9.85125e-06
-0.88 -0.46 0.0214438 1.31171e-05
-0.88 -0.45 0.0259441 1.63686e-05
-0.88 -0.44 0.0303443 1.96027e-05
-0.88 -0.43 0.0346446 2.28161e-05
-0.88 -0.42 0.0388449 2.60058e-05
-0.88 -0.41 0.0429453 2.91686e-05
-0.88 -0.4 0.0469457 3.23015e-05
-0.88 -0.39 0.0508461 3.54013e-05
-0.88 -0.38 0.0546466 3.84651e-05
-0.88 -0.37 0.0583471 4.14898e-05
-0.88 -0.36 0.0619477 4.44725e-05
-0.88 -0.35 0.0654482 4.74104e-05
-0.88 -0.34 0.0688489 5.03005e-05
-0.88 -0.33 0.0721495 5.31401e-05
-0.88 -0.32 0.0753502 5.59263e-05
-0.88 -0.31 0.0784509 5.86565e-05
-0.88 -0.3 0.0814516 6.13279e-05
-0.88 -0.29 0.0843524 6.39381e-05
-0.88 -0.28 0.0871532 6.64844e-05
-0.88 -0.27 0.0898541 6.89644e-05
-0.88 -0.26 0.0924549 7.13756e-05
-0.88 -0.25 0.0949558 7.37158e-05
-0.88 -0.24 0.0973567 7.59826e-05
-0.88 -0.23 0.0996577 7.81738e-05
-0.88 -0.22 0.101859 8.02874e-05
-0.88 -0.21 0.10396 8.23212e-05
-0.88 -0.2 0.105961 8.42732e-05
-0.88 -0.19 0.107862 8.61416e-05
-0.88 -0.18 0.109663 8.79246e-05
-0.88 -0.17 0.111364 8.96205e-05
-0.88 -0.16 0.112965 9.12275e-05
-0.88 -0.15 0.114466 9.27441e-05
-0.88 -0.14 0.115867 9.41689e-05
-0.88 -0.13 0.117168 9.55004e-05
-0.88 -0.12 0.118369 9.67375e-05
-0.88 -0.11 0.119471 9.78788e-05
-0.88 -0.1 0.120472 9.89233e-05
-0.88 -0.09 0.121373 9.987e-05
-0.88 -0.08 0.122174 0.000100718
-0.88 -0.07 0.122875 0.000101466
